A_tphex_a=8.954 
A_tphex_c=35.81 
A_tphex_e=101.5 
beta_tphex=1.571 
bypass$=False 
b_cut_cond=0.25 
Capacity=3.258E+06 
COC=3 
cp_coolant=4179 
cp_target_f=1278 
DELTAp_f=21.06 [Pa]
Do\Di_cond=1.21 
Do\Di_rec=1.149 
DT_out_f=1.579 
D_fins=0.052 
D_i_rec=0.0221 [m]
D_i_tphex=0.033 
D_o_rec=0.0254 [m]
D_o_tphex=0.038 [m]
D_shell_cond=0.774 
D_shell_rec=0.9576 [m]
eff=0.7202 
eff_rec=0.1417 
epsilon_cond=0.6036 
epsilon_f=0.1857 
epsilon_rec=0.8 [-]
epsilon_rec1=0.7911 
epsilon_rec2=0.766 
epsilon_s_pp=0.7 [-]
epsilon_s_tur=0.8 [-]
eta_gen=0.9 [-]
eta_motor=0.9 [-]
eta_ORC=0.1778 
eta_s_pp=0.7 
eta_s_tur=0.7863 
eta_tur=0.8083 
ExGasCMI$=heos::CO2[0.0854]&Water[0.1634]&Oxygen[0.0248]&Nitrogen[0.7264] 
fill$=film 
f_free_spacing=0.002422 
F_r_tphex=0.6 
f_spacing=0.002822 
h_cond_out=-8456 
h_c_o=32875 
h_e_o=90.28 
h_e_o_conv=72.73 [W/m^2-K]
h_e_o_rad=17.55 
H_fill=1.153 
h_fins=0.007 [m]
h_in_pp=-8456 
h_in_tur=572357 
h_i_rec=1357 
h_l_out_rec=63304 
h_out_pp=-3420 
h_out_s_tur=436586 
h_out_tur=465597 
h_o_rec=108.6 
h_shell_rec_nom=109 
h_tube_rec_nom=1363 
h_v_out_rec=398873 
ID_cond=0.01575 
k_pipe=36.67 
k_wall_rec=50 
L_a=0.3 [m]
L_c=1.2 [m]
L_cell=2.38 
L_e=3.4 [m]
L_M=0.335 
L_tphex=0.95 
L_tube_cond=6.096 [m]
L_tube_rec=6.096 [m]
Me=1.497 
M_dot_a=40.94 
M_dot_bypass_f=0 
m_dot_coolant=51.66 [kg/s]
M_dot_f=32 [kg/s]
M_dot_total_f=32 [kg/s]
m_dot_wf=7.917 
m_dot_wf_nom=7.961 
m_dot_w_mu=1.004 
NTU=2.198 
NTU_cond=0.9253 
NTU_rec2=2.772 
Nusselt_f=42.9 
N_cell=1 
n_fins_cond=425 
n_fpi=9 
N_pp_nom=2634 
N_sp_cond=1 
N_sp_rec=4 
N_S_tur=0.1027 
N_t=250 
N_tpc=25 
N_tpc_ini=35.79 
N_tp_cond=2 
N_tp_rec=8 
N_t_cond=596 
N_t_rec=954 
OD_cond=0.01905 
ORCAL$=ORCAL 
ORCF$=cyclopentane 
PipeMat$=Carbon_Steel 
pitch_cond$=triangle 
pitch_rec$=square 
Pitch_r_cond=1.5 
Pitch_r_rec=1.5 
p_atm=101325 [Pa]
P_cd_wf=103829 
p_cond_out=96739 
P_cool_in=200000 
p_cool_out=188615 
P_crit_wf=4.571E+06 
p_c_out_rec=2.645E+06 
P_ev_wf=2.647E+06 
P_fan_SI=18643 
p_h_out_rec=79841 
p_in_f=101325 [Pa]
P_l_out_rec=2.647E+06 
P_pp=4292 
P_v_out_rec=103829 
Q_dot_cond=3.256E+06 
Q_dot_h=4.030E+06 [W]
Q_dot_rec=528258 
Q_dot_rec1=547321 
Q_dot_rec2=529964 
Q_dot_target_f=4.090E+06 
Q_dot_tphex=4.030E+06 
q_flux_c=112532 
q_flux_critical=366460 
Range=15.08 
Rec$=True 
Re_f=3960 
rho_in_f=0.3416 
rho_in_f1=0.3416 
rho_N_f=1.242 [kg/m^3]
RH_a_in=0.8 
RPM_tur=24624 
R_ft=0 
R_ft_cond=0 
SH=0 
SH$=False 
SL\D=2.5 
SP=0.09221 
SP_last=0.09221 
stage_N#=1 
ST\D=3.579 
ST\Df=2.615 
ST\SL=1.432 
S_cross_tphex=11.56 
s_in_tur=1344 
S_L=0.095 [m]
S_T=0.136 [m]
TTF$=water 
TubeBank$=Inline 
Tube_Mat$=Carbon_Steel 
T_a_in=287.2 
T_a_out=306.1 
T_bar_wc_o=476.6 
T_bar_we_o=507.4 
T_b_wf=322.4 
T_cd_wf=323.2 
T_cond_out=318 
T_cool_in=298.6 [K]
T_cool_out=313.7 [K]
T_crit_wf=511.7 
T_crit_wf_C=238.6 
T_c_out_rec=354.6 
T_c_o_rec=355.7 
T_ev_wf=473.2 [K]
t_fins=0.0004 [m]
T_h_out_rec=332.5 
T_h_o_rec=331.1 
T_in_f=993.2 [K]
T_in_pp=318 [K]
T_in_tur=473.2 [K]
T_out_f=894.7 [K]
T_out_f_C=621.6 
T_out_pp=319.6 
T_out_target_f=893.2 
T_out_tur=374.6 
t_pipe=0.0025 [m]
t_tube_cond=0.001651 
t_tube_rec=0.001651 
VarFileName$=C:\Users\Louis Le\Dropbox\workspace\ORCAL\ORCAL_Models\StaticModels\ORCAL_Evaporator_20160502_beta.var 
V_dot_a=33.46 
V_dot_in_pp_nom=39.51 
V_dot_in_tur=0.1031 
V_dot_out_s_tur=3.133 
V_dot_total_f=93.68 
V_r=30.38 
W_cell=5.52 
W_dot_ORC=716408 
W_dot_pp=39873 
W_dot_spec=5218 
W_dot_tur=845234 
W_tphex=3.4 [m]
X_B_cond=0.8 
X_B_rec=0.8 

